user_id,account_completed,retention_7d,complaint_7d,first_deposit_7d,trade_count_7d
523679,0,0,0,0,0
523680,0,1,0,0,0
523681,0,0,0,0,0
523682,0,1,0,0,0
523683,0,0,0,0,0
523684,1,1,0,1,3
523685,0,1,0,0,0
523686,0,1,0,1,0
523687,0,0,0,0,0
523688,0,0,0,1,0
523689,0,0,0,0,0
523690,0,0,0,0,0
523691,1,0,0,0,1
523692,0,0,0,0,0
523693,0,0,0,1,0
523694,0,0,0,1,0
523695,1,1,0,1,1
523696,0,0,0,0,0
523697,0,0,0,1,0
523698,0,1,0,0,0
523699,0,0,0,0,0
523700,0,1,0,0,0
523701,1,0,0,1,0
523702,0,0,0,0,0
523703,0,0,0,0,0
523704,1,1,0,0,1
523705,0,0,0,0,0
523706,0,0,0,0,0
523707,0,0,0,0,0
523708,0,1,0,0,0
523709,0,1,0,1,0
523710,0,0,0,1,0
523711,1,0,0,1,2
523712,0,1,0,0,0
523713,0,1,0,1,0
523714,0,0,0,1,0
523715,0,0,0,0,0
523716,0,0,0,0,0
523717,0,1,0,0,0
523718,0,0,0,0,0
523719,0,1,0,0,0
523720,0,0,0,1,0
523721,0,0,0,0,0
523722,1,1,0,1,3
523723,0,1,0,1,0
523724,0,0,0,0,0
523725,0,0,0,0,0
523726,0,0,0,1,0
523727,0,0,0,0,0
523728,0,0,0,0,0
523729,0,0,0,0,0
523730,0,0,0,0,0
523731,0,0,0,0,0
523732,0,0,0,1,0
523733,0,0,0,0,0
523734,0,1,0,0,0
523735,1,1,0,1,4
523736,0,1,0,0,0
523737,0,1,0,0,0
523738,0,0,0,0,0
523739,0,0,0,0,0
523740,1,1,0,1,2
523741,0,1,0,0,0
523742,0,0,0,0,0
523743,0,0,0,1,0
523744,0,0,0,0,0
523745,1,1,0,1,2
523746,1,0,0,1,2
523747,1,1,0,0,0
523748,0,0,0,0,0
523749,0,1,0,1,0
523750,0,0,0,0,0
523751,0,0,0,0,0
523752,1,0,0,1,2
523753,0,0,0,0,0
523754,0,0,0,0,0
523755,0,0,0,0,0
523756,0,0,0,0,0
523757,0,1,0,1,0
523758,0,0,0,0,0
523759,0,1,0,0,0
523760,0,1,0,0,0
523761,0,0,0,0,0
523762,0,0,0,0,0
523763,0,1,0,0,0
523764,1,0,0,0,0
523765,1,1,0,0,0
523766,0,1,0,0,0
523767,0,0,0,0,0
523768,1,1,0,0,0
523769,0,0,0,1,0
523770,0,1,0,1,0
523771,0,0,0,1,0
523772,1,1,0,0,0
523773,0,0,0,0,0
523774,0,0,0,0,0
523775,0,1,0,0,0
523776,0,0,1,1,0
523777,0,1,0,1,0
523778,0,0,0,1,0
523779,0,1,0,0,0
523780,0,0,0,0,0
523781,0,0,0,1,0
523782,0,1,0,0,0
523783,1,0,0,0,3
523784,0,0,0,0,0
523785,0,0,0,1,0
523786,1,1,0,0,1
523787,0,0,0,0,0
523788,0,1,0,0,0
523789,0,0,0,0,0
523790,0,1,0,1,0
523791,0,0,0,0,0
523792,0,0,0,0,0
523793,1,1,0,0,0
523794,0,0,0,0,0
523795,0,1,0,0,0
523796,0,0,0,0,0
523797,0,1,0,0,0
523798,0,0,0,0,0
523799,0,0,0,0,0
523800,0,1,0,0,0
523801,0,1,0,0,0
523802,1,1,0,0,1
523803,0,1,0,1,0
523804,0,0,0,0,0
523805,0,1,0,0,0
523806,0,0,0,1,0
523807,0,0,0,0,0
523808,0,0,0,0,0
523809,0,1,0,0,0
523810,0,0,0,0,0
523811,0,0,0,0,0
523812,0,0,0,0,0
523813,0,0,0,0,0
523814,0,0,0,0,0
523815,0,0,0,0,0
523816,0,1,0,0,0
523817,0,0,0,1,0
523818,0,0,0,1,0
523819,1,0,0,0,0
523820,0,1,0,0,0
523821,0,0,0,0,0
523822,0,0,0,0,0
523823,0,0,0,1,0
523824,0,1,0,0,0
523825,0,0,0,1,0
523826,0,0,0,1,0
523827,0,1,0,0,0
523828,0,0,0,0,0
523829,1,0,0,1,4
523830,0,0,0,1,0
523831,0,0,0,0,0
523832,0,1,0,0,0
523833,0,0,0,0,0
523834,0,0,0,1,0
523835,0,0,0,0,0
523836,0,0,0,0,0
523837,0,1,0,0,0
523838,0,0,1,1,0
523839,0,0,0,1,0
523840,0,0,0,1,0
523841,0,1,0,0,0
523842,0,0,0,1,0
523843,1,0,0,1,2
523844,1,0,0,0,1
523845,0,0,0,0,0
523846,1,1,0,1,4
523847,0,0,0,0,0
523848,0,0,0,1,0
523849,0,0,0,0,0
523850,0,0,0,0,0
523851,0,0,0,1,0
523852,0,1,0,1,0
523853,0,0,0,1,0
523854,0,0,0,0,0
523855,1,0,0,1,2
523856,0,1,0,0,0
523857,0,0,0,0,0
523858,0,0,0,0,0
523859,1,0,0,0,1
523860,0,1,0,0,0
523861,0,0,0,1,0
523862,0,0,0,0,0
523863,0,1,0,1,0
523864,0,1,0,1,0
523865,0,1,0,0,0
523866,0,0,0,0,0
523867,1,0,0,1,2
523868,0,1,0,1,0
523869,0,0,0,0,0
523870,1,1,0,1,1
523871,0,0,0,1,0
523872,0,0,0,0,0
523873,0,0,0,1,0
523874,0,0,0,0,0
523875,0,1,0,0,0
523876,0,0,0,0,0
523877,0,0,0,0,0
523878,1,0,0,0,0
523879,0,0,0,1,0
523880,0,0,1,0,0
523881,0,0,0,0,0
523882,0,0,0,1,0
523883,0,1,0,0,0
523884,0,1,0,0,0
523885,0,1,0,0,0
523886,0,1,0,0,0
523887,0,0,0,1,0
523888,0,0,0,0,0
523889,0,0,0,1,0
523890,0,0,0,0,0
523891,0,0,0,1,0
523892,0,1,0,1,0
523893,0,1,0,0,0
523894,1,1,0,1,2
523895,0,0,0,1,0
523896,0,0,0,0,0
523897,1,0,0,1,1
523898,0,0,0,1,0
523899,0,0,0,0,0
523900,0,0,0,0,0
523901,1,1,0,1,4
523902,1,0,0,0,1
523903,0,0,0,1,0
523904,0,1,0,0,0
523905,0,1,0,1,0
523906,1,1,0,1,2
523907,0,0,0,0,0
523908,0,1,0,0,0
523909,0,0,0,1,0
523910,0,1,0,0,0
523911,1,0,0,1,3
523912,0,0,0,1,0
523913,1,1,0,1,0
523914,0,0,0,1,0
523915,0,0,0,0,0
523916,0,1,0,0,0
523917,1,0,0,0,0
523918,0,0,0,0,0
523919,1,0,0,0,0
523920,1,1,0,0,0
523921,1,0,0,1,0
523922,0,0,0,0,0
523923,1,1,0,1,1
523924,0,0,0,0,0
523925,1,0,0,1,3
523926,0,0,0,0,0
523927,0,0,0,0,0
523928,0,0,0,0,0
523929,0,0,0,0,0
523930,0,0,0,0,0
523931,0,1,0,1,0
523932,0,1,0,0,0
523933,0,0,0,1,0
523934,0,0,0,1,0
523935,0,1,0,1,0
523936,1,1,0,0,2
523937,0,1,0,0,0
523938,0,0,0,0,0
523939,0,0,0,1,0
523940,1,1,0,0,0
523941,0,0,0,1,0
523942,0,0,0,0,0
523943,0,1,0,1,0
523944,0,0,0,0,0
523945,1,1,0,1,3
523946,0,0,0,0,0
523947,0,0,0,1,0
523948,0,1,0,0,0
523949,0,0,0,0,0
523950,0,0,0,0,0
523951,0,0,0,1,0
523952,0,1,0,1,0
523953,1,1,0,0,0
523954,0,0,0,0,0
523955,0,1,0,0,0
523956,0,1,0,0,0
523957,0,0,0,0,0
523958,0,1,0,0,0
523959,0,0,0,0,0
523960,0,1,0,1,0
523961,0,0,0,0,0
523962,0,0,0,0,0
523963,0,0,0,0,0
523964,0,0,0,1,0
523965,0,0,0,1,0
523966,0,0,0,0,0
523967,0,0,0,1,0
523968,1,0,0,0,2
523969,0,0,0,0,0
523970,1,0,0,0,3
523971,0,0,0,1,0
523972,0,1,0,0,0
523973,0,1,0,0,0
523974,0,0,0,0,0
523975,0,0,0,0,0
523976,0,0,0,1,0
523977,0,0,0,0,0
523978,0,0,0,0,0
523979,0,0,0,0,0
523980,0,0,0,0,0
523981,1,0,0,1,3
523982,0,1,0,0,0
523983,0,0,0,0,0
523984,0,1,0,0,0
523985,0,1,0,0,0
523986,0,1,0,0,0
523987,1,0,0,1,2
523988,0,0,0,1,0
523989,0,0,0,0,0
523990,0,0,0,0,0
523991,1,1,0,0,0
523992,1,0,0,0,0
523993,0,1,0,1,0
523994,0,0,0,0,0
523995,0,0,0,1,0
523996,0,0,0,1,0
523997,1,0,0,0,0
523998,0,0,0,0,0
523999,0,0,0,0,0
524000,0,0,0,0,0
524001,0,0,0,0,0
524002,1,0,0,0,1
524003,0,0,1,1,0
524004,0,1,0,0,0
524005,0,0,0,1,0
524006,0,1,0,1,0
524007,0,1,0,0,0
524008,0,1,0,0,0
524009,0,0,0,0,0
524010,0,1,0,0,0
524011,1,0,0,0,1
524012,1,0,0,1,0
524013,0,0,0,0,0
524014,0,0,0,1,0
524015,0,0,0,0,0
524016,0,0,0,0,0
524017,0,0,0,0,0
524018,0,0,0,0,0
524019,0,0,0,1,0
524020,1,1,0,0,1
524021,0,0,0,0,0
524022,0,0,0,0,0
524023,0,0,0,1,0
524024,0,0,0,0,0
524025,0,1,0,0,0
524026,0,1,0,0,0
524027,0,0,0,0,0
524028,0,1,0,1,0
524029,1,1,0,0,0
524030,0,0,0,0,0
524031,1,0,0,1,1
524032,1,1,0,0,0
524033,1,0,0,0,0
524034,0,0,0,0,0
524035,1,1,0,0,1
524036,0,0,0,0,0
524037,1,0,0,1,1
524038,0,0,0,1,0
524039,1,1,0,1,0
524040,0,0,0,0,0
524041,0,0,0,0,0
524042,0,1,0,0,0
524043,0,1,0,0,0
524044,1,1,0,0,0
524045,1,0,0,0,0
524046,0,0,0,0,0
524047,0,0,0,0,0
524048,0,0,0,1,0
524049,0,0,0,1,0
524050,0,0,0,0,0
524051,0,1,0,0,0
524052,0,0,0,0,0
524053,0,1,0,0,0
524054,0,0,0,0,0
524055,0,0,0,0,0
524056,0,1,0,0,0
524057,0,0,0,1,0
524058,0,0,0,0,0
524059,0,0,0,0,0
524060,0,1,0,0,0
524061,0,0,0,1,0
524062,0,0,0,1,0
524063,1,0,0,1,1
524064,1,0,0,1,2
524065,1,0,0,1,3
524066,0,0,0,0,0
524067,0,0,0,0,0
524068,0,0,0,1,0
524069,0,1,0,0,0
524070,0,0,0,0,0
524071,0,1,0,0,0
524072,0,0,0,0,0
524073,0,0,0,0,0
524074,0,0,0,0,0
524075,1,1,0,1,0
524076,0,1,0,0,0
524077,0,0,0,1,0
524078,0,0,0,0,0
524079,0,1,0,0,0
524080,0,0,0,0,0
524081,0,0,0,0,0
524082,0,0,0,0,0
524083,0,1,0,0,0
524084,1,1,0,1,0
524085,0,0,0,0,0
524086,1,1,0,1,1
524087,1,0,0,0,2
524088,1,0,0,1,3
524089,0,1,0,0,0
524090,0,1,0,1,0
524091,0,0,0,0,0
524092,0,1,0,0,0
524093,0,0,0,0,0
524094,0,0,0,0,0
524095,0,1,0,0,0
524096,0,0,0,0,0
524097,0,1,0,0,0
524098,0,1,0,0,0
524099,1,1,0,1,1
524100,0,1,0,1,0
524101,0,0,0,0,0
524102,1,0,0,0,0
524103,0,0,0,0,0
524104,0,0,0,0,0
524105,0,1,0,0,0
524106,0,1,0,0,0
524107,0,0,0,0,0
524108,0,0,0,0,0
524109,0,0,0,0,0
524110,0,0,0,0,0
524111,0,0,0,1,0
524112,0,1,0,1,0
524113,1,0,0,1,4
524114,0,0,0,0,0
524115,1,1,0,1,1
524116,0,1,0,0,0
524117,1,1,0,0,1
524118,1,1,0,0,0
524119,0,0,0,0,0
524120,0,1,0,0,0
524121,0,0,0,0,0
524122,0,0,0,0,0
524123,0,0,0,0,0
524124,0,0,0,0,0
524125,0,0,0,1,0
524126,0,1,0,0,0
524127,0,0,0,0,0
524128,1,0,0,0,3
524129,1,1,0,1,1
524130,0,0,0,0,0
524131,1,0,0,0,0
524132,0,0,0,1,0
524133,0,0,0,1,0
524134,0,0,0,0,0
524135,0,0,0,0,0
524136,0,1,0,0,0
524137,1,0,0,1,1
524138,0,0,0,1,0
524139,0,0,0,0,0
524140,0,1,0,0,0
524141,0,0,0,0,0
524142,1,0,0,0,2
524143,0,1,0,0,0
524144,1,1,0,1,0
524145,0,0,0,1,0
524146,0,1,0,0,0
524147,0,0,0,0,0
524148,0,0,0,1,0
524149,0,0,0,0,0
524150,1,0,0,0,1
524151,0,0,0,0,0
524152,1,1,0,1,0
524153,0,0,0,0,0
524154,0,0,1,0,0
524155,0,0,0,0,0
524156,0,1,0,0,0
524157,0,0,0,0,0
524158,0,1,0,0,0
524159,0,0,0,0,0
524160,1,1,0,1,0
524161,1,0,0,0,0
524162,0,0,0,0,0
524163,0,0,0,0,0
524164,0,0,0,0,0
524165,0,1,1,0,0
524166,0,0,0,0,0
524167,0,0,0,1,0
524168,0,0,0,0,0
524169,0,1,0,0,0
524170,0,0,0,0,0
524171,0,0,1,1,0
524172,0,0,0,1,0
524173,0,0,0,0,0
524174,0,0,0,0,0
524175,1,0,0,0,0
524176,0,0,0,0,0
524177,1,1,0,1,0
524178,0,0,0,1,0
524179,0,0,0,0,0
524180,0,0,0,1,0
524181,0,0,0,1,0
524182,1,1,0,0,2
524183,0,0,0,0,0
524184,0,0,0,0,0
524185,0,0,0,1,0
524186,0,0,0,1,0
524187,0,0,0,0,0
524188,1,1,0,1,3
524189,0,1,0,1,0
524190,0,0,0,0,0
524191,0,0,0,1,0
524192,0,1,0,1,0
524193,0,1,0,1,0
524194,1,1,0,1,1
524195,0,0,0,0,0
524196,1,0,0,1,1
524197,1,1,0,1,3
524198,1,1,0,0,0
524199,1,0,0,0,0
524200,1,0,0,1,2
524201,0,0,0,0,0
524202,1,1,1,0,2
524203,0,0,0,0,0
524204,0,0,0,0,0
524205,0,0,0,0,0
524206,0,0,0,1,0
524207,0,0,0,0,0
524208,0,1,0,0,0
524209,0,1,0,0,0
524210,0,1,0,0,0
524211,0,0,0,0,0
524212,0,0,0,1,0
524213,0,1,0,0,0
524214,0,0,0,1,0
524215,0,1,0,0,0
524216,0,0,0,0,0
524217,1,0,1,1,0
524218,0,1,0,0,0
524219,0,0,0,0,0
524220,0,0,0,0,0
524221,1,1,0,1,0
524222,0,0,0,0,0
524223,0,1,0,0,0
524224,0,1,0,1,0
524225,1,1,0,1,2
524226,0,0,0,0,0
524227,0,1,0,0,0
524228,0,0,0,0,0
524229,0,1,0,0,0
524230,0,0,0,0,0
524231,1,0,0,1,2
524232,0,0,0,0,0
524233,0,0,0,0,0
524234,0,0,0,0,0
524235,1,1,0,0,1
524236,0,0,0,1,0
524237,0,0,0,1,0
524238,0,1,0,1,0
524239,0,0,0,0,0
524240,0,1,0,1,0
524241,1,1,0,0,1
524242,0,0,0,0,0
524243,0,0,0,0,0
524244,1,1,0,0,0
524245,0,0,0,0,0
524246,0,0,0,0,0
524247,0,0,0,0,0
524248,1,0,0,1,1
524249,0,0,0,1,0
524250,0,0,0,1,0
524251,0,1,0,0,0
524252,0,0,0,0,0
524253,0,0,0,1,0
524254,1,1,0,1,3
524255,0,1,0,0,0
524256,1,1,0,0,2
524257,0,0,0,0,0
524258,0,1,0,0,0
524259,0,1,0,1,0
524260,1,0,0,1,3
524261,0,0,0,1,0
524262,0,0,0,0,0
524263,0,0,0,0,0
524264,0,1,0,0,0
524265,0,0,0,0,0
524266,0,1,0,0,0
524267,0,1,0,0,0
524268,0,0,0,0,0
524269,0,0,0,0,0
524270,0,0,0,0,0
524271,0,1,0,0,0
524272,0,0,0,0,0
524273,0,0,0,0,0
524274,0,0,0,0,0
524275,0,0,0,1,0
524276,0,0,0,0,0
524277,0,1,0,0,0
524278,0,0,0,0,0
524279,0,1,0,1,0
524280,0,0,0,0,0
524281,0,0,0,1,0
524282,0,1,0,0,0
524283,0,1,0,0,0
524284,1,0,0,0,1
524285,0,0,0,0,0
524286,1,1,0,0,1
524287,0,0,0,0,0
524288,0,0,0,0,0
524289,0,0,0,1,0
524290,1,0,0,0,0
524291,0,1,0,0,0
524292,0,0,0,0,0
524293,0,1,0,1,0
524294,1,1,0,1,4
524295,0,0,0,0,0
524296,0,1,0,0,0
524297,0,0,0,0,0
524298,0,0,0,0,0
524299,0,0,0,0,0
524300,1,0,0,1,0
524301,0,1,0,0,0
524302,0,0,0,0,0
524303,1,1,0,0,1
524304,1,1,0,1,0
524305,1,0,0,0,3
524306,0,0,0,0,0
524307,0,1,0,0,0
524308,0,1,0,0,0
524309,0,0,0,0,0
524310,0,1,0,0,0
524311,0,0,0,1,0
524312,0,0,0,0,0
524313,0,0,0,0,0
524314,0,1,0,0,0
524315,0,0,0,1,0
524316,0,0,0,0,0
524317,0,0,0,0,0
524318,0,1,0,0,0
524319,0,0,0,1,0
524320,0,0,0,0,0
524321,0,1,0,1,0
524322,1,1,0,1,1
524323,0,1,0,0,0
524324,0,0,0,0,0
524325,0,0,0,1,0
524326,1,0,0,1,1
524327,0,0,0,0,0
524328,1,1,0,1,4
524329,0,1,0,0,0
524330,0,1,0,1,0
524331,0,1,0,0,0
524332,0,0,0,0,0
524333,0,0,0,0,0
524334,0,0,0,1,0
524335,0,1,0,0,0
524336,0,0,0,0,0
524337,1,0,0,0,0
524338,0,1,0,0,0
524339,0,1,0,0,0
524340,0,0,0,0,0
524341,0,1,0,1,0
524342,0,0,0,1,0
524343,0,0,0,0,0
524344,1,0,0,1,0
524345,0,1,0,0,0
524346,0,0,0,1,0
524347,0,0,0,1,0
524348,0,0,0,0,0
524349,0,0,0,0,0
524350,0,0,0,1,0
524351,1,0,0,1,2
524352,0,1,0,1,0
524353,0,0,0,0,0
524354,0,0,0,0,0
524355,0,0,0,0,0
524356,0,1,0,0,0
524357,0,1,0,1,0
524358,1,1,0,1,3
524359,1,1,0,1,0
524360,0,1,0,0,0
524361,0,0,0,0,0
524362,0,1,0,0,0
524363,0,0,0,1,0
524364,0,1,0,1,0
524365,1,0,0,1,2
524366,0,1,0,0,0
524367,0,0,0,0,0
524368,0,0,0,0,0
524369,0,0,0,1,0
524370,1,1,0,0,0
524371,1,1,0,1,1
524372,0,1,0,0,0
524373,0,1,0,0,0
524374,1,0,0,0,0
524375,0,0,0,0,0
524376,1,0,0,0,1
524377,0,1,0,1,0
524378,0,1,0,0,0
524379,0,0,0,0,0
524380,0,1,0,0,0
524381,0,0,0,0,0
524382,0,0,0,0,0
524383,0,1,0,0,0
524384,0,0,0,1,0
524385,0,1,0,0,0
524386,0,0,0,0,0
524387,0,1,0,0,0
524388,0,0,0,0,0
524389,0,1,0,0,0
524390,0,0,0,0,0
524391,0,1,0,0,0
524392,0,0,0,0,0
524393,0,0,0,0,0
524394,0,0,0,0,0
524395,1,0,0,0,0
524396,0,0,0,0,0
524397,0,0,0,1,0
524398,0,0,0,1,0
524399,1,1,0,0,2
524400,0,0,0,1,0
524401,0,1,0,0,0
524402,0,0,0,0,0
524403,1,0,0,1,0
524404,1,0,0,0,0
524405,1,0,0,1,2
524406,0,0,1,1,0
524407,0,0,0,0,0
524408,0,0,0,0,0
524409,0,0,0,0,0
524410,0,1,0,1,0
524411,0,0,0,1,0
524412,0,1,0,0,0
524413,0,1,0,1,0
524414,0,1,0,1,0
524415,0,1,0,0,0
524416,0,1,0,1,0
524417,0,0,0,1,0
524418,0,0,0,0,0
524419,0,0,0,0,0
524420,0,0,0,0,0
524421,0,1,0,0,0
524422,0,1,0,1,0
524423,0,0,0,0,0
524424,0,0,0,0,0
524425,0,1,0,0,0
524426,0,1,0,0,0
524427,0,1,0,0,0
524428,0,1,0,0,0
524429,0,1,0,0,0
524430,0,0,0,0,0
524431,1,1,0,0,0
524432,0,0,0,0,0
524433,1,1,0,1,0
524434,1,1,1,0,0
524435,1,0,0,1,3
524436,1,1,0,0,0
524437,0,0,0,0,0
524438,0,0,0,0,0
524439,1,0,0,1,2
524440,0,0,0,0,0
524441,0,0,0,0,0
524442,0,1,0,1,0
524443,0,1,0,0,0
524444,0,0,0,0,0
524445,0,0,0,0,0
524446,0,1,0,1,0
524447,0,1,0,0,0
524448,0,0,0,1,0
524449,0,0,0,0,0
524450,0,0,0,0,0
524451,0,0,0,0,0
524452,0,0,0,0,0
524453,0,1,0,0,0
524454,0,0,0,0,0
524455,0,1,1,1,0
524456,1,1,0,0,0
524457,0,1,0,0,0
524458,1,1,0,1,2
524459,0,0,0,1,0
524460,0,1,0,0,0
524461,1,1,0,0,0
524462,0,1,0,0,0
524463,0,0,0,0,0
524464,0,1,0,0,0
524465,0,0,0,0,0
524466,0,0,0,1,0
524467,0,0,0,1,0
524468,0,0,0,0,0
524469,1,1,0,1,1
524470,0,0,0,1,0
524471,0,0,0,0,0
524472,0,1,0,0,0
524473,0,1,0,0,0
524474,1,0,0,1,2
524475,0,0,0,1,0
524476,0,0,0,0,0
524477,0,0,0,0,0
524478,1,1,0,0,2
524479,0,0,0,1,0
524480,0,0,0,1,0
524481,0,0,0,0,0
524482,0,0,0,1,0
524483,0,1,0,0,0
524484,1,0,0,1,0
524485,0,0,0,0,0
524486,0,1,1,0,0
524487,0,1,0,0,0
524488,0,1,0,0,0
524489,1,1,0,1,1
524490,1,1,0,0,2
524491,0,0,0,0,0
524492,0,1,0,0,0
524493,1,0,0,0,2
524494,1,1,0,1,6
524495,0,0,0,0,0
524496,0,0,0,0,0
524497,0,0,0,1,0
524498,0,1,0,0,0
524499,0,1,0,1,0
524500,0,0,0,0,0
524501,0,1,0,0,0
524502,0,0,0,1,0
524503,0,0,0,0,0
524504,0,0,0,1,0
524505,0,0,0,0,0
524506,0,0,0,0,0
524507,0,0,0,1,0
524508,0,1,0,0,0
524509,0,0,0,0,0
524510,0,0,0,1,0
524511,0,0,0,0,0
524512,0,1,0,1,0
524513,0,1,0,0,0
524514,0,0,0,1,0
524515,0,0,0,0,0
524516,0,1,0,0,0
524517,0,0,0,0,0
524518,0,0,0,0,0
524519,1,0,0,1,2
524520,0,0,0,0,0
524521,0,1,0,0,0
524522,0,0,0,1,0
524523,1,1,0,1,1
524524,0,0,0,1,0
524525,0,0,0,1,0
524526,0,0,0,0,0
524527,1,1,0,1,2
524528,0,1,0,0,0
524529,0,0,0,1,0
524530,1,0,0,0,1
524531,0,1,0,0,0
524532,0,0,0,0,0
524533,0,0,0,0,0
524534,0,1,0,0,0
524535,1,1,0,1,2
524536,1,1,0,1,2
524537,0,1,0,1,0
524538,0,0,0,0,0
524539,0,1,0,0,0
524540,0,0,0,1,0
524541,0,0,0,0,0
524542,1,1,0,1,4
524543,0,1,0,1,0
524544,0,0,0,0,0
524545,0,0,0,0,0
524546,0,0,0,1,0
524547,0,0,0,0,0
524548,0,0,0,1,0
524549,0,1,0,0,0
524550,0,0,0,0,0
524551,0,1,0,0,0
524552,0,0,0,0,0
524553,0,0,0,0,0
524554,0,0,0,0,0
524555,0,0,0,1,0
524556,0,0,0,0,0
524557,0,0,0,0,0
524558,0,0,0,1,0
524559,0,0,0,0,0
524560,0,0,0,0,0
524561,0,0,0,0,0
524562,0,0,0,1,0
524563,0,1,0,1,0
524564,0,1,0,1,0
524565,0,0,0,1,0
524566,0,1,0,0,0
524567,0,0,0,1,0
524568,0,0,0,0,0
524569,0,0,0,0,0
524570,0,0,0,0,0
524571,0,0,0,0,0
524572,0,1,0,0,0
524573,0,0,0,0,0
524574,0,1,0,0,0
524575,0,0,0,1,0
524576,0,0,0,0,0
524577,0,0,0,0,0
524578,0,0,0,1,0
524579,0,0,0,1,0
524580,1,0,0,0,1
524581,1,1,0,1,2
524582,0,0,0,0,0
524583,1,0,0,1,3
524584,0,0,0,0,0
524585,1,1,0,1,1
524586,0,0,0,0,0
524587,0,0,0,0,0
524588,1,1,0,0,0
524589,1,1,0,0,3
524590,0,1,0,1,0
524591,0,0,0,0,0
524592,0,0,0,1,0
524593,0,0,0,0,0
524594,0,1,0,0,0
524595,0,0,0,0,0
524596,0,1,0,1,0
524597,0,0,0,0,0
524598,0,0,0,0,0
524599,1,1,0,1,3
524600,0,0,0,0,0
524601,0,0,0,0,0
524602,0,1,0,1,0
524603,0,1,0,0,0
524604,0,0,0,0,0
524605,0,0,0,0,0
524606,1,1,0,1,1
524607,0,1,0,0,0
524608,0,0,0,0,0
524609,0,0,0,0,0
524610,0,0,0,0,0
524611,0,0,0,0,0
524612,0,0,0,0,0
524613,0,1,0,0,0
524614,0,1,0,0,0
524615,0,1,0,0,0
524616,0,0,0,0,0
524617,0,0,0,0,0
524618,1,0,0,1,1
524619,0,0,0,1,0
524620,0,0,0,0,0
524621,0,0,0,0,0
524622,0,0,0,0,0
524623,0,0,0,0,0
524624,0,1,0,0,0
524625,0,0,0,0,0
524626,0,0,0,0,0
524627,1,0,0,0,1
524628,0,0,0,0,0
524629,0,1,0,1,0
524630,0,0,0,1,0
524631,0,1,0,0,0
524632,1,0,0,1,2
524633,1,1,0,1,1
524634,1,1,0,1,0
524635,0,0,0,0,0
524636,0,1,0,0,0
524637,0,1,0,1,0
524638,0,0,0,1,0
524639,0,0,0,1,0
524640,0,0,0,0,0
524641,0,1,0,1,0
524642,0,1,0,1,0
524643,0,0,0,0,0
524644,0,0,0,0,0
524645,0,0,0,1,0
524646,0,1,0,0,0
524647,0,1,0,0,0
524648,0,0,0,0,0
524649,0,0,0,0,0
524650,0,0,0,0,0
524651,0,0,0,0,0
524652,1,1,0,1,2
524653,0,0,0,0,0
524654,1,0,0,1,2
524655,0,0,0,1,0
524656,0,0,0,0,0
524657,0,0,0,1,0
524658,0,1,0,0,0
524659,0,0,0,1,0
524660,0,1,0,0,0
524661,0,0,0,0,0
524662,1,0,0,1,1
524663,1,1,0,1,1
524664,0,0,0,1,0
524665,1,1,0,1,1
524666,1,1,0,1,1
524667,0,0,0,0,0
524668,0,1,0,0,0
524669,0,1,0,0,0
524670,0,0,0,0,0
524671,0,0,0,0,0
524672,0,1,0,0,0
524673,0,1,0,0,0
524674,1,1,0,0,1
524675,0,0,0,0,0
524676,0,0,0,0,0
524677,0,0,0,1,0
524678,0,1,0,1,0
524679,1,1,0,1,5
524680,0,0,0,1,0
524681,1,1,0,0,0
524682,1,0,0,0,1
524683,0,1,0,0,0
524684,1,1,0,1,1
524685,0,0,0,0,0
524686,0,0,0,0,0
524687,0,0,0,0,0
524688,0,1,0,1,0
524689,0,0,0,0,0
524690,0,0,0,0,0
524691,0,0,0,0,0
524692,0,0,0,0,0
524693,0,1,0,0,0
524694,0,0,0,0,0
524695,1,1,0,1,5
524696,1,0,0,0,1
524697,0,0,0,0,0
524698,0,1,0,0,0
524699,0,0,0,1,0
524700,1,1,0,0,1
524701,1,0,0,1,0
524702,0,0,0,1,0
524703,0,0,0,0,0
524704,0,0,0,0,0
524705,0,0,0,1,0
524706,0,1,0,1,0
524707,0,0,0,1,0
524708,1,0,0,1,2
524709,0,0,0,1,0
524710,0,0,0,0,0
524711,0,0,0,1,0
524712,0,0,0,0,0
524713,0,0,0,0,0
524714,0,0,0,0,0
524715,0,0,0,1,0
524716,0,1,0,1,0
524717,0,0,0,0,0
524718,0,0,0,1,0
524719,1,1,0,1,0
524720,0,0,0,0,0
524721,0,1,0,0,0
524722,0,0,0,0,0
524723,0,0,0,1,0
524724,0,0,0,0,0
524725,0,0,0,1,0
524726,0,0,0,0,0
524727,0,0,0,1,0
524728,0,0,0,0,0
524729,0,0,0,0,0
524730,0,0,0,1,0
524731,0,0,0,0,0
524732,1,1,0,0,0
524733,1,0,0,0,0
524734,0,0,0,0,0
524735,0,1,0,1,0
524736,1,1,0,0,0
524737,0,0,0,0,0
524738,1,0,0,1,0
524739,1,0,0,1,1
524740,0,0,0,1,0
524741,0,0,0,0,0
524742,0,0,0,1,0
524743,0,0,0,0,0
524744,0,1,0,1,0
524745,0,0,0,0,0
524746,0,0,0,0,0
524747,0,0,0,0,0
524748,1,1,0,0,0
524749,0,0,0,0,0
524750,1,1,0,0,1
524751,1,1,0,1,1
