user_id,assignment_time,experiment_group,channel,device_type,source_intent,age_band
520324,2026-02-08 21:28:00,treatment,app_store,Android,low_intent,35-44
520325,2026-02-15 01:54:00,control,referral,iOS,high_intent,18-24
520326,2026-01-27 11:57:00,control,paid_social,Android,low_intent,25-34
520327,2026-01-02 17:24:00,control,referral,iOS,low_intent,35-44
520328,2026-03-14 11:08:00,control,content_seo,iOS,high_intent,25-34
520329,2026-02-07 12:04:00,treatment,content_seo,Android,high_intent,45+
520330,2026-01-09 09:15:00,treatment,content_seo,iOS,low_intent,45+
520331,2026-02-28 02:57:00,treatment,content_seo,Android,low_intent,35-44
520332,2026-02-06 23:50:00,control,content_seo,Android,mid_intent,25-34
520333,2026-01-22 04:38:00,control,content_seo,iOS,mid_intent,25-34
520334,2026-03-06 20:59:00,treatment,offline_broker,iOS,low_intent,25-34
520335,2026-03-14 14:01:00,control,paid_social,Android,low_intent,35-44
520336,2026-01-06 11:29:00,treatment,paid_social,Android,mid_intent,25-34
520337,2026-03-14 23:28:00,control,referral,iOS,low_intent,25-34
520338,2026-02-11 18:04:00,control,referral,Android,low_intent,45+
520339,2026-02-01 09:33:00,treatment,offline_broker,iOS,high_intent,25-34
520340,2026-01-03 17:06:00,control,content_seo,Android,high_intent,18-24
520341,2026-01-26 12:31:00,control,app_store,iOS,high_intent,45+
520342,2026-02-19 04:24:00,treatment,offline_broker,iOS,mid_intent,35-44
520343,2026-02-03 13:27:00,treatment,content_seo,Android,mid_intent,18-24
520344,2026-02-04 03:59:00,control,app_store,iOS,mid_intent,45+
520345,2026-02-08 12:26:00,treatment,referral,iOS,mid_intent,35-44
520346,2026-01-16 02:21:00,control,referral,Android,low_intent,25-34
520347,2026-01-05 08:30:00,treatment,app_store,Android,low_intent,45+
520348,2026-03-16 13:58:00,treatment,content_seo,Android,high_intent,25-34
520349,2026-02-27 12:40:00,treatment,paid_social,iOS,low_intent,25-34
520350,2026-01-30 18:07:00,treatment,app_store,Android,mid_intent,35-44
520351,2026-02-01 21:46:00,control,app_store,Android,low_intent,25-34
520352,2026-02-12 17:22:00,treatment,content_seo,iOS,low_intent,45+
520353,2026-03-05 09:16:00,control,offline_broker,iOS,mid_intent,18-24
520354,2026-02-02 19:20:00,control,paid_social,iOS,mid_intent,35-44
520355,2026-03-11 20:53:00,treatment,app_store,iOS,mid_intent,45+
520356,2026-03-12 23:20:00,control,paid_social,Android,low_intent,45+
520357,2026-03-16 20:25:00,treatment,app_store,iOS,mid_intent,25-34
520358,2026-01-21 12:58:00,treatment,offline_broker,iOS,low_intent,25-34
520359,2026-02-08 10:06:00,treatment,offline_broker,iOS,low_intent,25-34
520360,2026-01-29 21:23:00,control,content_seo,Android,mid_intent,35-44
520361,2026-02-13 23:52:00,control,paid_social,Android,low_intent,35-44
520362,2026-02-09 15:58:00,control,app_store,Android,low_intent,18-24
520363,2026-02-27 19:27:00,treatment,paid_social,Android,low_intent,18-24
520364,2026-01-03 21:38:00,treatment,referral,Android,mid_intent,35-44
520365,2026-01-19 05:55:00,control,app_store,iOS,mid_intent,18-24
520366,2026-01-29 20:55:00,control,offline_broker,Android,low_intent,35-44
520367,2026-02-25 06:06:00,treatment,paid_social,Android,mid_intent,35-44
520368,2026-02-10 15:34:00,treatment,referral,Android,mid_intent,25-34
520369,2026-01-21 21:12:00,control,offline_broker,iOS,mid_intent,35-44
520370,2026-03-04 17:41:00,treatment,app_store,iOS,low_intent,25-34
520371,2026-02-27 05:10:00,control,referral,iOS,high_intent,25-34
520372,2026-03-16 16:14:00,control,paid_social,iOS,mid_intent,25-34
520373,2026-01-20 01:19:00,control,referral,iOS,low_intent,35-44
520374,2026-02-02 03:35:00,control,content_seo,iOS,high_intent,25-34
520375,2026-03-05 05:07:00,control,app_store,iOS,high_intent,18-24
520376,2026-01-04 15:46:00,treatment,paid_social,iOS,mid_intent,35-44
520377,2026-02-10 04:14:00,treatment,content_seo,iOS,mid_intent,25-34
520378,2026-02-24 07:21:00,treatment,app_store,Android,low_intent,18-24
520379,2026-03-02 04:44:00,treatment,app_store,Android,mid_intent,18-24
520380,2026-03-07 06:27:00,control,content_seo,Android,mid_intent,25-34
520381,2026-01-27 13:58:00,control,app_store,iOS,low_intent,35-44
520382,2026-03-08 18:15:00,treatment,app_store,Android,high_intent,35-44
520383,2026-01-16 14:44:00,treatment,referral,iOS,mid_intent,25-34
520384,2026-01-01 12:15:00,treatment,offline_broker,Android,mid_intent,18-24
520385,2026-01-21 22:33:00,treatment,offline_broker,iOS,low_intent,18-24
520386,2026-01-29 17:10:00,control,paid_social,Android,mid_intent,25-34
520387,2026-01-30 09:07:00,control,offline_broker,Android,mid_intent,18-24
520388,2026-02-13 21:23:00,treatment,content_seo,iOS,mid_intent,25-34
520389,2026-01-19 04:39:00,treatment,paid_social,iOS,mid_intent,45+
520390,2026-03-02 19:13:00,treatment,paid_social,iOS,high_intent,45+
520391,2026-01-18 21:24:00,control,app_store,iOS,low_intent,18-24
520392,2026-02-03 07:03:00,control,app_store,iOS,low_intent,35-44
520393,2026-03-01 08:29:00,treatment,paid_social,Android,mid_intent,25-34
520394,2026-01-05 00:57:00,control,referral,iOS,high_intent,25-34
520395,2026-01-17 06:12:00,control,referral,iOS,mid_intent,25-34
520396,2026-01-17 19:50:00,treatment,offline_broker,iOS,mid_intent,25-34
520397,2026-01-15 07:12:00,treatment,paid_social,iOS,low_intent,25-34
520398,2026-03-08 22:32:00,control,referral,Android,low_intent,18-24
520399,2026-01-31 13:42:00,treatment,offline_broker,Android,high_intent,25-34
520400,2026-01-06 03:37:00,control,offline_broker,iOS,high_intent,45+
520401,2026-02-07 08:16:00,treatment,app_store,iOS,high_intent,25-34
520402,2026-02-25 04:08:00,control,referral,iOS,low_intent,25-34
520403,2026-02-26 15:10:00,control,paid_social,Android,high_intent,25-34
520404,2026-02-07 14:36:00,treatment,app_store,Android,mid_intent,25-34
520405,2026-01-20 11:09:00,control,paid_social,iOS,mid_intent,18-24
520406,2026-02-02 12:26:00,control,paid_social,iOS,low_intent,25-34
520407,2026-02-01 01:43:00,control,offline_broker,Android,high_intent,25-34
520408,2026-01-05 13:58:00,control,paid_social,Android,mid_intent,25-34
520409,2026-01-19 00:50:00,control,content_seo,Android,mid_intent,35-44
520410,2026-01-18 08:12:00,control,content_seo,Android,low_intent,35-44
520411,2026-02-02 08:41:00,treatment,content_seo,iOS,mid_intent,25-34
520412,2026-03-01 08:28:00,treatment,paid_social,iOS,mid_intent,35-44
520413,2026-03-05 21:08:00,control,paid_social,Android,mid_intent,25-34
520414,2026-03-05 08:38:00,treatment,referral,iOS,high_intent,18-24
520415,2026-01-09 00:04:00,treatment,app_store,Android,high_intent,18-24
520416,2026-02-17 22:38:00,treatment,app_store,Android,high_intent,35-44
520417,2026-02-17 01:53:00,control,offline_broker,Android,mid_intent,35-44
520418,2026-02-18 20:55:00,control,app_store,iOS,low_intent,25-34
520419,2026-01-30 22:21:00,control,paid_social,iOS,mid_intent,25-34
520420,2026-02-06 01:41:00,treatment,content_seo,Android,low_intent,35-44
520421,2026-03-12 16:42:00,treatment,paid_social,Android,mid_intent,35-44
520422,2026-01-02 11:51:00,control,content_seo,iOS,high_intent,45+
520423,2026-02-18 14:23:00,control,app_store,iOS,low_intent,45+
520424,2026-01-29 09:44:00,control,content_seo,Android,low_intent,25-34
520425,2026-01-03 23:02:00,treatment,offline_broker,iOS,high_intent,18-24
520426,2026-01-14 18:25:00,control,app_store,iOS,mid_intent,25-34
520427,2026-02-21 16:44:00,control,content_seo,iOS,high_intent,25-34
520428,2026-02-15 09:09:00,control,offline_broker,iOS,mid_intent,35-44
520429,2026-03-07 02:29:00,treatment,content_seo,Android,mid_intent,35-44
520430,2026-03-07 00:52:00,control,app_store,Android,mid_intent,18-24
520431,2026-01-04 01:24:00,treatment,app_store,Android,low_intent,35-44
520432,2026-03-15 01:43:00,control,app_store,iOS,low_intent,45+
520433,2026-01-25 02:34:00,control,paid_social,Android,mid_intent,25-34
520434,2026-03-13 19:42:00,treatment,content_seo,Android,low_intent,25-34
520435,2026-03-12 10:31:00,treatment,paid_social,Android,high_intent,25-34
520436,2026-01-21 01:27:00,control,offline_broker,Android,low_intent,25-34
520437,2026-01-15 19:33:00,treatment,content_seo,Android,low_intent,18-24
520438,2026-03-01 10:52:00,control,offline_broker,iOS,low_intent,18-24
520439,2026-01-31 02:03:00,control,paid_social,iOS,high_intent,25-34
520440,2026-02-20 17:57:00,treatment,offline_broker,Android,high_intent,25-34
520441,2026-01-19 06:50:00,control,paid_social,iOS,mid_intent,18-24
520442,2026-01-18 17:52:00,treatment,app_store,iOS,low_intent,25-34
520443,2026-01-03 12:18:00,control,referral,iOS,mid_intent,25-34
520444,2026-02-03 16:10:00,treatment,paid_social,Android,high_intent,35-44
520445,2026-03-13 00:18:00,treatment,app_store,iOS,mid_intent,18-24
520446,2026-03-10 08:33:00,control,app_store,Android,mid_intent,25-34
520447,2026-02-22 14:27:00,treatment,offline_broker,Android,low_intent,25-34
520448,2026-02-27 04:15:00,treatment,app_store,iOS,high_intent,35-44
520449,2026-03-15 19:02:00,treatment,offline_broker,Android,high_intent,25-34
520450,2026-01-06 23:01:00,control,offline_broker,Android,low_intent,18-24
520451,2026-02-17 22:24:00,treatment,content_seo,Android,mid_intent,25-34
520452,2026-01-20 08:44:00,treatment,paid_social,Android,mid_intent,25-34
520453,2026-02-16 14:31:00,treatment,content_seo,iOS,mid_intent,25-34
520454,2026-01-22 13:13:00,treatment,content_seo,iOS,low_intent,25-34
520455,2026-02-21 02:45:00,control,paid_social,Android,mid_intent,25-34
520456,2026-01-26 13:47:00,control,referral,Android,low_intent,25-34
520457,2026-02-24 10:22:00,control,referral,iOS,high_intent,45+
520458,2026-01-28 09:56:00,treatment,offline_broker,Android,low_intent,25-34
520459,2026-01-06 08:56:00,control,referral,Android,high_intent,35-44
520460,2026-02-03 13:54:00,treatment,content_seo,Android,high_intent,25-34
520461,2026-01-21 07:18:00,treatment,offline_broker,Android,high_intent,25-34
520462,2026-02-17 02:09:00,treatment,app_store,Android,mid_intent,25-34
520463,2026-02-02 20:51:00,treatment,content_seo,Android,mid_intent,35-44
520464,2026-01-02 08:40:00,control,paid_social,iOS,mid_intent,18-24
520465,2026-01-09 23:48:00,treatment,paid_social,Android,high_intent,35-44
520466,2026-01-08 09:53:00,treatment,referral,iOS,high_intent,35-44
520467,2026-01-25 01:35:00,control,paid_social,Android,mid_intent,18-24
520468,2026-01-17 12:09:00,treatment,content_seo,Android,mid_intent,45+
520469,2026-02-21 01:54:00,treatment,paid_social,iOS,mid_intent,25-34
520470,2026-01-15 05:37:00,control,content_seo,iOS,mid_intent,18-24
520471,2026-01-04 16:07:00,treatment,paid_social,Android,low_intent,45+
520472,2026-02-24 12:36:00,control,referral,Android,low_intent,25-34
520473,2026-01-31 18:23:00,control,paid_social,iOS,low_intent,25-34
520474,2026-01-29 13:05:00,treatment,paid_social,Android,high_intent,35-44
520475,2026-02-19 06:36:00,treatment,referral,Android,mid_intent,35-44
520476,2026-02-06 13:36:00,treatment,content_seo,iOS,low_intent,25-34
520477,2026-01-31 17:22:00,control,offline_broker,Android,mid_intent,18-24
520478,2026-01-21 19:32:00,treatment,offline_broker,iOS,mid_intent,25-34
520479,2026-01-11 04:40:00,treatment,referral,Android,mid_intent,25-34
520480,2026-01-13 12:42:00,treatment,paid_social,Android,mid_intent,25-34
520481,2026-01-19 14:35:00,treatment,content_seo,Android,mid_intent,25-34
520482,2026-03-10 09:21:00,treatment,referral,iOS,mid_intent,25-34
520483,2026-01-12 17:08:00,treatment,paid_social,Android,mid_intent,18-24
520484,2026-02-21 12:58:00,treatment,paid_social,Android,mid_intent,35-44
520485,2026-02-21 17:49:00,treatment,app_store,Android,mid_intent,18-24
520486,2026-01-30 03:31:00,control,content_seo,Android,mid_intent,35-44
520487,2026-02-27 13:16:00,control,app_store,Android,low_intent,25-34
520488,2026-01-30 03:10:00,treatment,content_seo,Android,high_intent,25-34
520489,2026-01-21 19:12:00,treatment,content_seo,iOS,low_intent,25-34
520490,2026-02-23 09:42:00,control,referral,Android,mid_intent,18-24
520491,2026-02-04 21:35:00,treatment,paid_social,Android,mid_intent,35-44
520492,2026-02-19 00:17:00,treatment,referral,iOS,low_intent,25-34
520493,2026-02-24 19:11:00,control,app_store,iOS,mid_intent,45+
520494,2026-02-03 07:00:00,control,paid_social,Android,low_intent,25-34
520495,2026-01-22 21:02:00,treatment,paid_social,iOS,mid_intent,35-44
520496,2026-01-09 12:10:00,control,offline_broker,Android,mid_intent,25-34
520497,2026-01-30 18:33:00,control,paid_social,Android,high_intent,35-44
520498,2026-02-27 23:44:00,treatment,app_store,iOS,mid_intent,35-44
520499,2026-01-14 10:31:00,treatment,app_store,Android,mid_intent,18-24
520500,2026-03-11 11:14:00,control,referral,iOS,mid_intent,45+
520501,2026-01-19 18:58:00,control,app_store,Android,mid_intent,25-34
520502,2026-03-06 22:41:00,control,offline_broker,Android,mid_intent,35-44
520503,2026-01-25 16:55:00,treatment,paid_social,iOS,mid_intent,18-24
520504,2026-02-07 10:56:00,treatment,referral,Android,low_intent,45+
520505,2026-02-04 16:42:00,treatment,content_seo,Android,high_intent,25-34
520506,2026-01-19 01:38:00,treatment,paid_social,iOS,mid_intent,35-44
520507,2026-03-12 22:54:00,control,app_store,iOS,mid_intent,35-44
520508,2026-01-04 20:54:00,control,content_seo,Android,high_intent,18-24
520509,2026-03-09 12:59:00,control,referral,Android,low_intent,25-34
520510,2026-03-13 08:23:00,control,paid_social,iOS,mid_intent,35-44
520511,2026-02-19 00:23:00,control,content_seo,Android,mid_intent,45+
520512,2026-01-20 04:17:00,control,paid_social,iOS,mid_intent,25-34
520513,2026-02-21 09:52:00,treatment,referral,Android,mid_intent,25-34
520514,2026-01-02 19:32:00,control,app_store,Android,high_intent,25-34
520515,2026-02-04 20:10:00,control,offline_broker,iOS,mid_intent,25-34
520516,2026-01-01 11:53:00,control,app_store,Android,high_intent,35-44
520517,2026-01-04 06:33:00,treatment,app_store,iOS,mid_intent,35-44
520518,2026-01-26 16:50:00,control,content_seo,iOS,mid_intent,25-34
520519,2026-02-04 14:16:00,treatment,paid_social,Android,mid_intent,18-24
520520,2026-02-14 23:34:00,control,offline_broker,iOS,low_intent,25-34
520521,2026-01-28 04:28:00,treatment,app_store,Android,mid_intent,18-24
520522,2026-03-13 04:43:00,control,app_store,Android,mid_intent,35-44
520523,2026-01-31 09:40:00,treatment,paid_social,iOS,low_intent,18-24
520524,2026-02-23 09:24:00,treatment,paid_social,Android,low_intent,25-34
520525,2026-03-04 00:21:00,treatment,referral,Android,mid_intent,18-24
520526,2026-01-27 06:48:00,treatment,referral,iOS,low_intent,25-34
520527,2026-03-01 16:41:00,control,referral,iOS,high_intent,18-24
520528,2026-02-22 03:29:00,control,app_store,Android,mid_intent,35-44
520529,2026-03-12 20:26:00,control,referral,Android,low_intent,25-34
520530,2026-02-15 00:29:00,control,paid_social,Android,low_intent,35-44
520531,2026-01-01 03:09:00,control,paid_social,Android,low_intent,45+
520532,2026-01-16 12:52:00,treatment,content_seo,iOS,mid_intent,25-34
520533,2026-03-13 06:19:00,treatment,paid_social,iOS,low_intent,35-44
520534,2026-03-14 09:38:00,treatment,content_seo,Android,high_intent,18-24
520535,2026-03-04 17:05:00,control,app_store,Android,low_intent,35-44
520536,2026-02-16 01:41:00,control,paid_social,Android,mid_intent,18-24
520537,2026-03-09 17:51:00,treatment,referral,Android,high_intent,25-34
520538,2026-02-14 01:41:00,control,offline_broker,Android,low_intent,35-44
520539,2026-02-23 13:40:00,treatment,content_seo,Android,low_intent,25-34
520540,2026-02-23 16:00:00,control,paid_social,iOS,mid_intent,35-44
520541,2026-03-01 15:24:00,control,offline_broker,Android,high_intent,25-34
520542,2026-02-20 09:27:00,treatment,content_seo,Android,mid_intent,45+
520543,2026-02-19 12:29:00,treatment,content_seo,Android,mid_intent,18-24
520544,2026-02-13 15:14:00,treatment,content_seo,Android,mid_intent,45+
520545,2026-03-03 11:10:00,treatment,paid_social,iOS,mid_intent,18-24
520546,2026-02-13 16:31:00,control,content_seo,iOS,low_intent,35-44
520547,2026-02-10 15:49:00,control,app_store,iOS,mid_intent,45+
520548,2026-02-17 05:08:00,treatment,referral,Android,low_intent,25-34
520549,2026-01-05 12:18:00,treatment,offline_broker,iOS,high_intent,18-24
520550,2026-01-25 05:42:00,control,content_seo,iOS,low_intent,35-44
520551,2026-01-28 21:49:00,treatment,referral,iOS,mid_intent,35-44
520552,2026-01-19 15:07:00,control,content_seo,iOS,high_intent,25-34
520553,2026-02-05 18:42:00,treatment,paid_social,iOS,mid_intent,35-44
520554,2026-02-15 08:00:00,control,content_seo,iOS,high_intent,18-24
520555,2026-02-11 21:30:00,treatment,offline_broker,Android,high_intent,45+
520556,2026-01-03 17:26:00,control,referral,Android,high_intent,35-44
520557,2026-02-27 22:08:00,treatment,referral,iOS,low_intent,45+
520558,2026-03-08 20:19:00,treatment,content_seo,Android,mid_intent,18-24
520559,2026-02-28 01:56:00,treatment,app_store,Android,mid_intent,18-24
520560,2026-02-10 02:26:00,control,paid_social,iOS,low_intent,25-34
520561,2026-01-22 16:05:00,control,app_store,iOS,mid_intent,35-44
520562,2026-03-06 20:27:00,treatment,offline_broker,Android,high_intent,35-44
520563,2026-01-03 10:48:00,treatment,paid_social,iOS,mid_intent,45+
520564,2026-03-02 01:05:00,control,paid_social,iOS,low_intent,25-34
520565,2026-01-01 11:49:00,treatment,app_store,Android,mid_intent,18-24
520566,2026-01-30 01:10:00,treatment,paid_social,Android,mid_intent,25-34
520567,2026-01-14 14:05:00,control,referral,Android,mid_intent,35-44
520568,2026-02-17 16:34:00,treatment,app_store,iOS,low_intent,25-34
520569,2026-01-28 20:01:00,control,referral,Android,mid_intent,25-34
520570,2026-03-04 15:41:00,treatment,referral,Android,mid_intent,35-44
520571,2026-01-04 13:10:00,treatment,referral,iOS,mid_intent,25-34
520572,2026-02-22 18:47:00,control,referral,Android,high_intent,35-44
520573,2026-01-06 19:01:00,control,offline_broker,iOS,mid_intent,45+
520574,2026-02-23 03:22:00,treatment,content_seo,iOS,mid_intent,35-44
520575,2026-02-12 19:07:00,treatment,offline_broker,Android,mid_intent,18-24
520576,2026-03-16 13:48:00,treatment,content_seo,iOS,mid_intent,25-34
520577,2026-03-03 14:17:00,control,offline_broker,Android,low_intent,45+
520578,2026-02-22 16:07:00,treatment,content_seo,iOS,low_intent,45+
520579,2026-01-24 12:27:00,control,app_store,iOS,mid_intent,45+
520580,2026-02-18 08:02:00,treatment,content_seo,iOS,mid_intent,18-24
520581,2026-02-20 14:41:00,treatment,referral,Android,mid_intent,25-34
520582,2026-02-21 06:23:00,treatment,referral,Android,mid_intent,18-24
520583,2026-01-24 16:56:00,control,content_seo,iOS,high_intent,25-34
520584,2026-01-16 19:00:00,treatment,referral,iOS,low_intent,45+
520585,2026-01-31 17:00:00,treatment,offline_broker,iOS,low_intent,25-34
520586,2026-02-10 10:36:00,treatment,content_seo,Android,high_intent,25-34
520587,2026-01-13 05:17:00,control,app_store,Android,mid_intent,18-24
520588,2026-02-13 00:06:00,control,app_store,Android,mid_intent,25-34
520589,2026-01-05 09:16:00,control,paid_social,Android,mid_intent,25-34
520590,2026-02-19 02:55:00,treatment,offline_broker,iOS,mid_intent,35-44
520591,2026-01-12 13:27:00,treatment,referral,Android,high_intent,35-44
520592,2026-02-13 01:25:00,treatment,offline_broker,iOS,mid_intent,25-34
520593,2026-02-02 09:04:00,treatment,content_seo,iOS,high_intent,25-34
520594,2026-01-01 02:52:00,control,app_store,iOS,mid_intent,25-34
520595,2026-01-13 03:53:00,control,content_seo,iOS,mid_intent,25-34
520596,2026-02-24 20:33:00,control,content_seo,iOS,mid_intent,45+
520597,2026-01-04 14:12:00,control,offline_broker,Android,low_intent,25-34
520598,2026-01-08 11:33:00,control,offline_broker,Android,mid_intent,18-24
520599,2026-01-22 04:54:00,control,content_seo,Android,mid_intent,25-34
520600,2026-01-01 20:03:00,treatment,offline_broker,Android,low_intent,25-34
520601,2026-01-07 22:22:00,treatment,offline_broker,Android,high_intent,25-34
520602,2026-01-22 07:01:00,treatment,referral,Android,high_intent,25-34
520603,2026-02-05 08:04:00,control,referral,iOS,mid_intent,35-44
520604,2026-03-15 13:45:00,control,app_store,iOS,mid_intent,25-34
520605,2026-01-06 03:46:00,treatment,referral,Android,mid_intent,35-44
520606,2026-02-06 09:55:00,control,paid_social,iOS,low_intent,25-34
520607,2026-01-16 08:34:00,treatment,referral,iOS,high_intent,25-34
520608,2026-02-09 11:32:00,treatment,paid_social,iOS,high_intent,35-44
520609,2026-01-18 08:41:00,control,referral,Android,mid_intent,25-34
520610,2026-02-21 18:52:00,control,offline_broker,iOS,mid_intent,25-34
520611,2026-02-03 16:04:00,treatment,app_store,Android,low_intent,25-34
520612,2026-01-17 09:04:00,treatment,offline_broker,Android,low_intent,25-34
520613,2026-03-08 18:48:00,treatment,content_seo,iOS,high_intent,45+
520614,2026-03-06 00:34:00,treatment,referral,Android,mid_intent,18-24
520615,2026-02-12 17:02:00,control,referral,iOS,low_intent,18-24
520616,2026-02-22 10:00:00,treatment,paid_social,Android,low_intent,45+
520617,2026-03-15 05:49:00,control,app_store,Android,mid_intent,25-34
520618,2026-01-11 11:58:00,control,app_store,Android,high_intent,25-34
520619,2026-02-01 22:07:00,control,app_store,iOS,high_intent,25-34
520620,2026-02-26 13:40:00,control,content_seo,Android,high_intent,35-44
520621,2026-03-13 13:54:00,control,app_store,Android,high_intent,35-44
520622,2026-02-17 17:21:00,treatment,content_seo,iOS,low_intent,25-34
520623,2026-02-20 23:38:00,control,paid_social,Android,mid_intent,35-44
520624,2026-01-14 18:04:00,treatment,referral,Android,mid_intent,18-24
520625,2026-02-19 08:54:00,control,content_seo,Android,high_intent,18-24
520626,2026-01-23 13:08:00,control,paid_social,Android,mid_intent,45+
520627,2026-02-18 04:35:00,treatment,app_store,Android,low_intent,35-44
520628,2026-02-15 16:19:00,control,app_store,iOS,high_intent,18-24
520629,2026-02-17 06:45:00,control,paid_social,Android,mid_intent,18-24
520630,2026-03-07 12:44:00,control,offline_broker,iOS,low_intent,35-44
520631,2026-01-04 01:30:00,control,content_seo,Android,high_intent,35-44
520632,2026-03-09 11:12:00,treatment,offline_broker,iOS,low_intent,35-44
520633,2026-01-14 04:48:00,treatment,paid_social,Android,mid_intent,25-34
520634,2026-03-15 05:09:00,treatment,content_seo,Android,high_intent,25-34
520635,2026-03-13 14:26:00,treatment,app_store,Android,low_intent,35-44
520636,2026-01-24 21:54:00,treatment,paid_social,Android,low_intent,25-34
520637,2026-01-15 19:36:00,treatment,referral,iOS,low_intent,45+
520638,2026-01-24 09:43:00,control,app_store,iOS,high_intent,25-34
520639,2026-02-21 08:50:00,control,app_store,Android,mid_intent,35-44
520640,2026-02-05 04:37:00,control,referral,Android,low_intent,35-44
520641,2026-01-28 02:36:00,control,offline_broker,iOS,mid_intent,25-34
520642,2026-01-23 15:58:00,treatment,app_store,Android,mid_intent,35-44
520643,2026-03-14 18:38:00,control,paid_social,Android,mid_intent,25-34
520644,2026-03-10 02:41:00,control,offline_broker,Android,mid_intent,35-44
520645,2026-02-26 07:32:00,treatment,paid_social,iOS,mid_intent,25-34
520646,2026-03-09 03:13:00,treatment,content_seo,Android,high_intent,35-44
520647,2026-02-16 15:15:00,treatment,referral,Android,mid_intent,25-34
520648,2026-01-30 09:41:00,treatment,paid_social,Android,high_intent,35-44
520649,2026-02-11 06:30:00,control,paid_social,iOS,mid_intent,18-24
520650,2026-03-13 01:39:00,treatment,referral,Android,high_intent,45+
520651,2026-02-11 11:02:00,control,referral,iOS,low_intent,18-24
520652,2026-02-06 22:27:00,treatment,paid_social,iOS,mid_intent,45+
520653,2026-02-11 13:23:00,control,paid_social,Android,mid_intent,45+
520654,2026-02-02 07:35:00,control,app_store,Android,high_intent,35-44
520655,2026-01-26 04:44:00,treatment,offline_broker,iOS,low_intent,18-24
520656,2026-02-17 23:32:00,control,referral,iOS,mid_intent,25-34
520657,2026-02-08 22:58:00,treatment,referral,Android,mid_intent,35-44
520658,2026-03-10 15:12:00,control,paid_social,iOS,mid_intent,25-34
520659,2026-02-26 03:58:00,control,content_seo,iOS,high_intent,35-44
520660,2026-03-08 21:02:00,control,content_seo,Android,mid_intent,18-24
520661,2026-02-17 12:51:00,control,app_store,iOS,mid_intent,25-34
520662,2026-02-25 00:23:00,control,referral,iOS,mid_intent,35-44
520663,2026-01-06 05:00:00,control,app_store,Android,high_intent,25-34
520664,2026-01-25 09:45:00,treatment,paid_social,iOS,low_intent,35-44
520665,2026-01-21 07:03:00,control,app_store,Android,high_intent,25-34
520666,2026-03-03 22:37:00,treatment,paid_social,Android,mid_intent,45+
520667,2026-03-03 00:22:00,treatment,paid_social,Android,mid_intent,25-34
520668,2026-01-18 15:28:00,control,offline_broker,iOS,mid_intent,35-44
520669,2026-02-22 08:42:00,treatment,offline_broker,Android,low_intent,25-34
520670,2026-01-14 16:16:00,treatment,content_seo,Android,low_intent,45+
520671,2026-03-14 02:20:00,treatment,referral,iOS,high_intent,35-44
520672,2026-02-12 21:54:00,treatment,paid_social,Android,low_intent,18-24
520673,2026-02-13 12:07:00,control,app_store,Android,high_intent,25-34
520674,2026-03-08 15:46:00,treatment,app_store,Android,mid_intent,25-34
520675,2026-01-08 08:52:00,control,app_store,Android,mid_intent,25-34
520676,2026-02-15 22:19:00,treatment,referral,Android,mid_intent,35-44
520677,2026-01-22 05:56:00,treatment,paid_social,Android,high_intent,25-34
520678,2026-01-10 01:47:00,treatment,content_seo,iOS,mid_intent,18-24
520679,2026-02-17 12:03:00,control,paid_social,iOS,high_intent,35-44
520680,2026-02-24 20:05:00,control,paid_social,Android,mid_intent,25-34
520681,2026-01-09 22:46:00,treatment,app_store,iOS,low_intent,25-34
520682,2026-03-01 20:01:00,treatment,paid_social,Android,high_intent,35-44
520683,2026-02-05 15:52:00,control,referral,Android,low_intent,25-34
520684,2026-03-16 15:49:00,treatment,paid_social,iOS,high_intent,25-34
520685,2026-01-19 08:35:00,control,referral,iOS,mid_intent,45+
520686,2026-02-09 05:19:00,treatment,paid_social,iOS,high_intent,35-44
520687,2026-01-25 12:44:00,treatment,content_seo,iOS,mid_intent,35-44
520688,2026-02-17 11:26:00,treatment,offline_broker,iOS,mid_intent,25-34
520689,2026-02-14 14:57:00,treatment,content_seo,iOS,mid_intent,25-34
520690,2026-01-27 14:45:00,treatment,paid_social,Android,low_intent,18-24
520691,2026-02-12 08:17:00,treatment,paid_social,Android,low_intent,18-24
520692,2026-03-12 04:21:00,treatment,referral,Android,low_intent,25-34
520693,2026-01-08 06:40:00,control,content_seo,Android,low_intent,25-34
520694,2026-01-15 06:12:00,treatment,paid_social,Android,mid_intent,45+
520695,2026-01-13 03:10:00,control,referral,iOS,mid_intent,25-34
520696,2026-01-18 10:31:00,treatment,referral,iOS,low_intent,25-34
520697,2026-01-12 10:34:00,treatment,offline_broker,iOS,mid_intent,25-34
520698,2026-03-08 20:26:00,control,referral,iOS,high_intent,25-34
520699,2026-03-10 13:04:00,treatment,paid_social,iOS,mid_intent,18-24
520700,2026-02-20 08:52:00,treatment,content_seo,Android,mid_intent,25-34
520701,2026-01-10 00:04:00,treatment,app_store,iOS,low_intent,25-34
520702,2026-02-10 03:18:00,treatment,offline_broker,Android,low_intent,45+
520703,2026-02-21 13:02:00,control,referral,Android,high_intent,18-24
520704,2026-01-09 12:53:00,treatment,offline_broker,iOS,high_intent,18-24
520705,2026-02-25 02:03:00,control,app_store,Android,high_intent,35-44
520706,2026-02-05 09:53:00,treatment,offline_broker,Android,mid_intent,45+
